blk_no,Unnamed: 0,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,address,latitude,longitude
8A,11291,EMPRESS RD,5,1997,N,N,N,N,Y,N,0,8A EMPRESS RD,1.316710965,103.8061815
8A,11292,GHIM MOH RD,3,2005,N,N,N,N,Y,N,0,8A GHIM MOH RD,1.310792647,103.7872643
8A,11293,HOLLAND AVE,1,2008,N,N,N,N,N,Y,0,8A HOLLAND AVE,1.307181326,103.7941549
8A,11294,JLN KUKOH,4,1999,N,N,N,N,Y,N,0,8A JLN KUKOH,1.287312626,103.8389441
8A,11295,TECK WHYE LANE,1,1997,N,N,N,Y,N,N,0,8A TECK WHYE LANE,1.380852424,103.7540043
8B,11298,BOON KENG RD,1,2011,N,N,N,N,N,Y,0,8B BOON KENG RD,1.316410123,103.8611645
8C,11300,BOON TIONG RD,5,2003,N,N,N,N,Y,N,0,8C BOON TIONG RD,1.286986868,103.8296302
8C,11301,BOON KENG RD,6,2011,N,N,N,N,Y,N,0,8C BOON KENG RD,1.316547095,103.8610337
80,11304,CHAY YAN ST,5,1937,Y,N,N,N,N,N,41,80 CHAY YAN ST,1.282890542,103.8312361
80,11305,CIRCUIT RD,2,2003,N,N,Y,N,N,N,0,80 CIRCUIT RD,1.327834146,103.8871027
80,11306,LOR LIMAU,4,1990,N,Y,N,N,N,N,0,80 LOR LIMAU,1.323720531,103.8557495
80,11309,REDHILL LANE,2,1972,Y,Y,N,N,N,N,4,80 REDHILL LANE,1.287807255,103.818782
80,11311,TELOK BLANGAH ST 31,3,2011,N,N,N,N,Y,N,0,80 TELOK BLANGAH ST 31,1.273842502,103.8069188
80D,11317,TELOK BLANGAH ST 31,1,2012,N,N,N,N,N,Y,0,80D TELOK BLANGAH ST 31,1.273908033,103.8072921
801,11320,KEAT HONG CL,7,2016,N,N,N,Y,Y,Y,0,801 KEAT HONG CL,1.37524903,103.7434499
801A,11324,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,96,801A KEAT HONG CL,1.375839128,103.7431959
801B,11325,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,96,801B KEAT HONG CL,1.375824719,103.7428234
801C,11326,KEAT HONG CL,13,2016,Y,N,N,N,N,N,96,801C KEAT HONG CL,1.375234833,103.7427666
801D,11327,KEAT HONG CL,13,2016,Y,N,N,N,N,N,72,801D KEAT HONG CL,1.375135757,103.7430316
802A,11332,KEAT HONG CL,14,2016,Y,N,N,N,N,N,130,802A KEAT HONG CL,1.374515842,103.7434743
802B,11333,KEAT HONG CL,13,2016,Y,N,N,N,N,N,96,802B KEAT HONG CL,1.374741375,103.7428515
802C,11334,KEAT HONG CL,13,2016,Y,N,N,N,N,N,96,802C KEAT HONG CL,1.374793802,103.7426071
803,11336,KEAT HONG CL,1,2016,N,Y,N,N,N,N,0,803 KEAT HONG CL,1.374155334,103.7427596
803,11337,KING GEORGE'S AVE,3,1980,N,Y,N,Y,N,N,0,803 KING GEORGE'S AVE,1.308117491,103.8611886
803D,11344,KEAT HONG CL,17,2016,Y,N,N,N,N,N,94,803D KEAT HONG CL,1.372896983,103.7443476
804,11347,KEAT HONG CL,1,2016,N,N,N,N,N,Y,0,804 KEAT HONG CL,1.373968798,103.7421038
805,11355,HOUGANG CTRL,5,1987,N,Y,N,N,Y,N,0,805 HOUGANG CTRL,1.370650882,103.8943783
805,11356,KEAT HONG CL,3,2015,N,N,N,N,Y,N,0,805 KEAT HONG CL,1.373306683,103.7432539
805C,11363,KEAT HONG CL,17,2016,Y,Y,N,N,N,N,141,805C KEAT HONG CL,1.372687362,103.7436182
805D,11364,KEAT HONG CL,19,2016,Y,Y,N,N,N,N,162,805D KEAT HONG CL,1.372416653,103.744744
806,11366,KEAT HONG CL,1,2016,N,N,N,N,N,Y,0,806 KEAT HONG CL,1.372834938,103.7441556
806,11369,WOODLANDS ST 81,11,1986,Y,Y,N,N,N,N,219,806 WOODLANDS ST 81,1.440987031,103.7867592
807,11371,CHOA CHU KANG AVE 1,1,2016,N,N,N,N,N,Y,0,807 CHOA CHU KANG AVE 1,1.375707103,103.7444116
807,11372,CHAI CHEE RD,5,2015,N,N,N,N,Y,N,0,807 CHAI CHEE RD,1.327437082,103.9227725
808,11383,CHOA CHU KANG AVE 1,1,2016,N,N,N,N,N,Y,0,808 CHOA CHU KANG AVE 1,1.375438714,103.7460973
808,11384,FRENCH RD,7,1986,N,Y,N,N,Y,N,0,808 FRENCH RD,1.308830021,103.8613547
809,11395,CHOA CHU KANG AVE 1,6,2015,N,N,N,N,Y,N,0,809 CHOA CHU KANG AVE 1,1.374980797,103.7445501
809,11396,FRENCH RD,7,1986,N,Y,N,N,N,N,0,809 FRENCH RD,1.308327005,103.8620059
81,11405,CIRCUIT RD,1,2019,N,Y,N,N,N,N,0,81 CIRCUIT RD,1.324359522,103.8890899
81,11408,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,3,81 MARINE PARADE CTRL,1.302641286,103.9070732
81,11411,TIONG POH RD,4,1937,Y,N,N,N,N,N,40,81 TIONG POH RD,1.282596694,103.8328788
81,11412,WHAMPOA DR,2,1973,N,Y,N,N,N,N,0,81 WHAMPOA DR,1.324004275,103.8563264
81C,11415,LOR 4 TOA PAYOH,5,1994,N,N,N,N,Y,N,0,81C LOR 4 TOA PAYOH,1.335788992,103.8493246
810,11416,CHOA CHU KANG AVE 7,7,2016,N,Y,N,Y,Y,N,0,810 CHOA CHU KANG AVE 7,1.374054618,103.7461609
810,11417,HOUGANG CTRL,3,1987,N,Y,N,Y,N,N,0,810 HOUGANG CTRL,1.371588405,103.8933506
810A,11422,CHOA CHU KANG AVE 7,19,2016,Y,N,N,N,N,N,144,810A CHOA CHU KANG AVE 7,1.374546441,103.7463042
810B,11423,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,136,810B CHOA CHU KANG AVE 7,1.374217649,103.7454677
811,11424,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,0,811 CHOA CHU KANG AVE 7,1.373516808,103.7460338
811,11425,FRENCH RD,11,1979,Y,N,N,Y,N,N,180,811 FRENCH RD,1.307753701,103.8612919
811A,11431,JURONG WEST ST 81,1,1993,N,N,N,N,N,Y,0,811A JURONG WEST ST 81,1.346593694,103.6961003
811B,11432,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,136,811B CHOA CHU KANG AVE 7,1.373121458,103.7453822
812A,11436,CHOA CHU KANG AVE 7,19,2016,Y,N,N,Y,N,N,144,812A CHOA CHU KANG AVE 7,1.373383202,103.7467958
812B,11437,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,136,812B CHOA CHU KANG AVE 7,1.372980728,103.7462493
812C,11438,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,136,812C CHOA CHU KANG AVE 7,1.372760983,103.7459178
813,11439,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,0,813 CHOA CHU KANG AVE 7,1.37428006,103.7451998
813,11443,YISHUN RING RD,4,2016,N,N,N,Y,Y,Y,0,813 YISHUN RING RD,1.417819293,103.8326772
813A,11444,CHOA CHU KANG AVE 7,16,2016,Y,N,N,Y,N,N,510,813A CHOA CHU KANG AVE 7,1.37397667,103.7450199
813A,11445,YISHUN RING RD,14,2017,Y,N,N,N,N,N,155,813A YISHUN RING RD,1.418249203,103.8325952
813B,11446,YISHUN RING RD,14,2017,Y,N,N,N,N,N,155,813B YISHUN RING RD,1.417389133,103.8323685
814,11447,CHOA CHU KANG AVE 7,1,2016,N,N,N,N,N,Y,0,814 CHOA CHU KANG AVE 7,1.376590774,103.7474618
814,11448,HOUGANG AVE 10,4,1991,N,Y,N,Y,N,N,0,814 HOUGANG AVE 10,1.372204713,103.8931306
814,11449,JELLICOE RD,5,2001,N,N,N,N,Y,N,0,814 JELLICOE RD,1.307220803,103.86181
815,11452,CHOA CHU KANG AVE 7,7,2015,N,N,N,N,Y,N,0,815 CHOA CHU KANG AVE 7,1.37658125,103.7466894
816,11461,KEAT HONG LINK,1,2016,N,N,N,N,N,Y,0,816 KEAT HONG LINK,1.376471628,103.7491277
817,11467,JELLICOE RD,1,2001,N,N,N,N,N,Y,0,817 JELLICOE RD,1.306738208,103.8609006
817,11469,KEAT HONG LINK,8,2016,N,Y,N,N,Y,Y,0,817 KEAT HONG LINK,1.37754385,103.7497
817A,11473,KEAT HONG LINK,22,2016,Y,N,N,N,N,N,168,817A KEAT HONG LINK,1.376607572,103.748546
817B,11474,KEAT HONG LINK,22,2016,Y,N,N,Y,N,N,168,817B KEAT HONG LINK,1.377087746,103.7487681
817C,11475,KEAT HONG LINK,22,2016,Y,N,N,Y,N,N,166,817C KEAT HONG LINK,1.377566524,103.7489895
818,11476,CHOA CHU KANG AVE 1,3,2016,N,Y,N,Y,N,N,0,818 CHOA CHU KANG AVE 1,1.378026162,103.7488268
818A,11480,CHOA CHU KANG AVE 1,20,2016,Y,N,N,Y,N,N,132,818A CHOA CHU KANG AVE 1,1.377629363,103.7484888
818B,11481,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,N,N,152,818B CHOA CHU KANG AVE 1,1.377258748,103.7482919
818C,11482,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,N,N,114,818C CHOA CHU KANG AVE 1,1.37672184,103.7481501
82,11489,CIRCUIT RD,5,2019,N,N,N,Y,Y,N,0,82 CIRCUIT RD,1.324284212,103.8901148
82,11492,MARINE PARADE CTRL,2,1976,N,Y,N,N,N,N,0,82 MARINE PARADE CTRL,1.3024811,103.9067913
82,11495,TELOK BLANGAH DR,1,1977,N,Y,Y,N,N,N,0,82 TELOK BLANGAH DR,1.273890768,103.8079003
82,11496,TIONG POH RD,4,1937,Y,Y,N,N,N,N,58,82 TIONG POH RD,1.283234715,103.8336811
82A,11498,CIRCUIT RD,19,2019,Y,Y,N,N,N,N,300,82A CIRCUIT RD,1.324289646,103.8897603
82A,11500,MACPHERSON LANE,1,2002,N,N,N,N,N,Y,0,82A MACPHERSON LANE,1.331897348,103.8856958
82B,11501,CIRCUIT RD,19,2019,Y,N,N,Y,N,N,234,82B CIRCUIT RD,1.323723634,103.8894012
821A,11511,JURONG WEST ST 81,5,1994,N,N,N,N,Y,N,0,821A JURONG WEST ST 81,1.346519566,103.6948612
823,11517,TAMPINES ST 81,3,1987,N,Y,N,N,N,N,0,823 TAMPINES ST 81,1.348732845,103.9340102
823A,11520,TAMPINES ST 81,4,2000,N,Y,Y,N,Y,N,0,823A TAMPINES ST 81,1.348929258,103.9334919
823A,11521,WOODLANDS ST 82,6,1994,N,N,N,N,Y,N,0,823A WOODLANDS ST 82,1.441398439,103.7895174
824A,11526,WOODLANDS ST 81,6,1994,N,N,N,N,Y,N,0,824A WOODLANDS ST 81,1.43942947,103.7891403
826A,11535,TAMPINES ST 81,1,1985,N,Y,N,N,N,N,0,826A TAMPINES ST 81,1.349193082,103.9340924
827A,11540,TAMPINES ST 81,15,2001,Y,N,N,Y,N,N,208,827A TAMPINES ST 81,1.349811329,103.9326079
827B,11541,TAMPINES ST 81,1,2001,N,N,N,N,N,Y,0,827B TAMPINES ST 81,1.350177359,103.9326378
828A,11547,TAMPINES ST 81,1,1985,N,Y,N,N,N,N,0,828A TAMPINES ST 81,1.349111576,103.9342855
83,11553,CIRCUIT RD,1,2019,N,N,N,N,N,Y,0,83 CIRCUIT RD,1.32356831,103.8902575
83,11556,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,3,83 MARINE PARADE CTRL,1.302559768,103.9060746
83A,11560,C'WEALTH CL,1,2000,N,N,N,N,N,Y,0,83A C'WEALTH CL,1.304825696,103.8011373
83A,11561,CIRCUIT RD,19,2019,Y,N,N,N,N,N,108,83A CIRCUIT RD,1.323313886,103.8896102
83B,11562,C'WEALTH CL,1,2004,N,N,N,Y,N,N,0,83B C'WEALTH CL,1.304914142,103.8010411
83B,11563,CIRCUIT RD,19,2019,Y,N,N,N,N,N,108,83B CIRCUIT RD,1.323460427,103.8900379
830A,11569,HOUGANG CTRL,5,1990,N,N,N,N,Y,N,0,830A HOUGANG CTRL,1.370844849,103.8906623
831A,11575,JURONG WEST ST 81,1,1992,N,N,N,N,N,Y,0,831A JURONG WEST ST 81,1.345226034,103.6944449
832A,11581,JURONG WEST ST 81,4,1992,N,N,N,N,Y,N,0,832A JURONG WEST ST 81,1.344366117,103.6946035
837A,11607,JURONG WEST ST 81,1,1992,N,N,N,N,N,Y,0,837A JURONG WEST ST 81,1.343407114,103.6928674
838A,11613,HOUGANG CTRL,5,1995,N,N,N,N,Y,N,0,838A HOUGANG CTRL,1.369946435,103.8918255
839A,11618,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,0,839A WOODLANDS ST 82,1.442905396,103.7920579
84,11622,MARINE PARADE CTRL,1,1976,N,N,Y,N,N,N,0,84 MARINE PARADE CTRL,1.302285208,103.9063386
84,11623,REDHILL LANE,2,1972,N,Y,N,N,N,N,0,84 REDHILL LANE,1.287085751,103.8188511
84A,11626,C'WEALTH CL,5,1999,N,N,N,N,Y,N,0,84A C'WEALTH CL,1.303618941,103.7997755
84C,11629,LOR 2 TOA PAYOH,5,1994,N,N,N,N,Y,N,0,84C LOR 2 TOA PAYOH,1.335772705,103.8473258
840A,11634,YISHUN ST 81,5,2001,N,N,N,N,Y,N,0,840A YISHUN ST 81,1.415444819,103.8343691
841A,11639,JURONG WEST ST 81,5,1992,N,N,N,N,Y,N,0,841A JURONG WEST ST 81,1.344210872,103.6931237
842A,11644,TAMPINES ST 82,6,1993,N,N,N,N,Y,N,0,842A TAMPINES ST 82,1.351260337,103.9379763
844A,11660,JURONG WEST ST 81,5,1994,N,N,N,N,Y,N,0,844A JURONG WEST ST 81,1.345901681,103.6924559
845,11664,YISHUN ST 81,3,1989,N,Y,N,Y,N,N,0,845 YISHUN ST 81,1.416018805,103.8350008
846A,11670,WOODLANDS AVE 4,5,1994,N,N,N,N,Y,N,0,846A WOODLANDS AVE 4,1.442914828,103.7936837
848A,11679,YISHUN ST 81,5,1988,N,N,N,N,Y,N,0,848A YISHUN ST 81,1.416575653,103.8357515
85,11684,BEDOK NTH ST 4,1,1977,N,Y,Y,N,N,N,0,85 BEDOK NTH ST 4,1.332004824,103.9387684
85,11687,DAWSON RD,7,2015,N,Y,N,Y,Y,N,0,85 DAWSON RD,1.295319663,103.8097586
85,11689,MARINE PARADE CTRL,2,1976,N,Y,N,N,N,N,0,85 MARINE PARADE CTRL,1.302138894,103.9067494
85,11690,PUNGGOL CTRL,3,2016,N,Y,N,Y,N,N,0,85 PUNGGOL CTRL,1.407656035,103.9033988
85,11691,REDHILL LANE,1,2005,N,N,Y,N,N,N,0,85 REDHILL LANE,1.287307515,103.8183112
85A,11694,C'WEALTH CL,1,2000,N,N,N,N,N,Y,0,85A C'WEALTH CL,1.303785353,103.7992526
85A,11696,WHAMPOA DR,2,1999,N,N,N,N,Y,N,0,85A WHAMPOA DR,1.322933053,103.8562982
850A,11704,HOUGANG CTRL,5,1995,N,N,N,N,Y,N,0,850A HOUGANG CTRL,1.369986731,103.8929576
852,11713,WOODLANDS ST 83,10,1987,Y,N,N,Y,N,N,180,852 WOODLANDS ST 83,1.439381398,103.792382
854A,11724,JURONG WEST ST 81,5,1994,N,N,N,N,Y,N,0,854A JURONG WEST ST 81,1.347746702,103.6964936
855A,11729,JURONG WEST ST 81,1,1995,N,N,N,N,N,Y,0,855A JURONG WEST ST 81,1.347151672,103.6957374
856A,11733,TAMPINES ST 82,5,1993,N,N,N,N,Y,N,0,856A TAMPINES ST 82,1.352406477,103.9380319
859A,11754,JURONG WEST ST 81,4,1994,N,N,N,N,Y,N,0,859A JURONG WEST ST 81,1.349978421,103.6962247
859A,11756,WOODLANDS ST 83,5,1994,N,N,N,N,Y,N,0,859A WOODLANDS ST 83,1.439763877,103.7945284
859B,11757,TAMPINES AVE 5,6,2018,N,N,N,N,Y,N,0,859B TAMPINES AVE 5,1.35488902,103.9386876
86,11760,CIRCUIT RD,2,1969,N,Y,N,N,N,N,0,86 CIRCUIT RD,1.322923857,103.8853581
86,11763,MARINE PARADE CTRL,4,1976,N,Y,N,N,N,N,0,86 MARINE PARADE CTRL,1.301737217,103.9067545
86A,11767,DAWSON RD,1,2015,N,N,N,N,N,Y,0,86A DAWSON RD,1.296073886,103.8105566
86A,11768,TELOK BLANGAH HTS,1,2001,N,N,N,N,N,Y,0,86A TELOK BLANGAH HTS,1.276996602,103.8083747
862A,11785,WOODLANDS ST 83,1,1995,N,N,N,N,N,Y,0,862A WOODLANDS ST 83,1.440097382,103.7948142
864B,11797,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,0,864B TAMPINES ST 83,1.354910036,103.935133
865A,11802,JURONG WEST ST 81,4,1994,N,N,N,N,Y,N,0,865A JURONG WEST ST 81,1.350239679,103.6950702
866A,11807,TAMPINES ST 83,4,2004,N,Y,N,Y,N,N,0,866A TAMPINES ST 83,1.355393063,103.9344293
866A,11808,WOODLANDS ST 83,5,1994,N,N,N,N,Y,N,0,866A WOODLANDS ST 83,1.442284407,103.7926516
868D,11819,TAMPINES AVE 8,1,2015,N,N,N,N,N,Y,0,868D TAMPINES AVE 8,1.355674414,103.9330082
869C,11824,TAMPINES AVE 8,6,2013,N,N,N,N,Y,N,0,869C TAMPINES AVE 8,1.355336482,103.9330011
87,11829,MARINE PARADE CTRL,4,1976,N,Y,N,N,N,N,0,87 MARINE PARADE CTRL,1.302453178,103.9056393
87,11832,WHAMPOA DR,2,1973,N,Y,N,N,N,N,0,87 WHAMPOA DR,1.323289171,103.8557356
870B,11838,TAMPINES ST 86,5,2015,N,N,N,N,Y,N,0,870B TAMPINES ST 86,1.35644522,103.9311298
870C,11839,TAMPINES ST 86,1,2015,N,N,N,N,N,Y,0,870C TAMPINES ST 86,1.356414535,103.9313931
872A,11849,TAMPINES ST 86,16,2016,Y,N,N,N,N,N,240,872A TAMPINES ST 86,1.355520613,103.9311046
872B,11850,TAMPINES ST 86,16,2016,Y,N,N,N,N,N,270,872B TAMPINES ST 86,1.355392086,103.9314356
872C,11851,TAMPINES ST 86,2,2016,N,Y,N,N,N,N,0,872C TAMPINES ST 86,1.355305338,103.9316591
873A,11855,TAMPINES ST 85,6,2020,N,N,N,N,Y,N,0,873A TAMPINES ST 85,1.354874191,103.930658
873B,11856,TAMPINES ST 85,1,2021,N,N,N,N,N,Y,0,873B TAMPINES ST 85,1.354626944,103.9308138
874A,11861,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,0,874A WOODLANDS ST 82,1.443166899,103.7890052
874B,11862,TAMPINES ST 85,15,2020,Y,N,N,Y,N,N,96,874B TAMPINES ST 85,1.354271125,103.9302673
874C,11863,TAMPINES ST 85,15,2020,Y,N,N,Y,N,N,112,874C TAMPINES ST 85,1.354000404,103.9309408
874D,11864,TAMPINES ST 85,15,2021,Y,N,N,Y,N,N,111,874D TAMPINES ST 85,1.354629809,103.9312726
875A,11868,TAMPINES ST 86,5,2020,N,N,N,N,Y,N,0,875A TAMPINES ST 86,1.353507988,103.929903
875B,11869,TAMPINES ST 86,15,2020,Y,N,N,Y,N,N,96,875B TAMPINES ST 86,1.352919992,103.9295011
876A,11873,TAMPINES AVE 8,15,2020,Y,N,N,Y,N,N,112,876A TAMPINES AVE 8,1.352680357,103.9299319
876B,11874,TAMPINES AVE 8,1,2021,N,N,N,N,N,Y,0,876B TAMPINES AVE 8,1.353063923,103.9302547
876C,11875,TAMPINES AVE 8,15,2020,Y,N,N,N,N,N,111,876C TAMPINES AVE 8,1.353396484,103.9302586
878A,11882,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,101,878A TAMPINES AVE 8,1.351663734,103.929646
878C,11884,TAMPINES AVE 8,2,2016,N,Y,N,Y,N,N,0,878C TAMPINES AVE 8,1.351264113,103.9293638
879A,11888,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,105,879A TAMPINES AVE 8,1.351884755,103.9291007
879B,11889,TAMPINES AVE 8,15,2016,Y,N,N,Y,N,N,136,879B TAMPINES AVE 8,1.351589036,103.9288044
879C,11890,TAMPINES AVE 8,6,2016,N,N,N,N,Y,N,0,879C TAMPINES AVE 8,1.351192682,103.9287282
879D,11891,TAMPINES AVE 8,1,2017,N,N,N,N,N,Y,0,879D TAMPINES AVE 8,1.351448881,103.9287029
88,11894,CIRCUIT RD,2,1969,N,Y,N,N,N,N,0,88 CIRCUIT RD,1.32354066,103.8858517
88,11897,TANGLIN HALT RD,5,2007,N,Y,N,Y,Y,N,0,88 TANGLIN HALT RD,1.301864727,103.7981743
88,11899,WHAMPOA DR,2,1973,N,Y,N,N,N,N,0,88 WHAMPOA DR,1.32324727,103.8551716
88A,11900,DAWSON RD,1,2016,N,N,N,N,N,Y,0,88A DAWSON RD,1.296195592,103.8092808
88A,11901,REDHILL CL,5,1993,N,N,N,N,Y,N,0,88A REDHILL CL,1.286486402,103.8185497
88A,11902,TELOK BLANGAH HTS,5,2000,N,Y,N,N,Y,N,0,88A TELOK BLANGAH HTS,1.277293287,103.8077399
881A,11909,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,0,881A WOODLANDS ST 82,1.44450626,103.7914356
882A,11912,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,0,882A TAMPINES ST 83,1.351441044,103.9334163
883,11914,WOODLANDS ST 82,2,1996,N,Y,Y,N,N,N,0,883 WOODLANDS ST 82,1.442835921,103.7907708
883A,11915,WOODLANDS ST 82,4,1996,N,N,N,Y,Y,N,0,883A WOODLANDS ST 82,1.443134131,103.7910407
885A,11918,TAMPINES ST 83,14,2011,Y,N,N,N,N,N,234,885A TAMPINES ST 83,1.350604693,103.932897
886,11920,WOODLANDS DR 50,1,2014,N,N,N,N,N,Y,0,886 WOODLANDS DR 50,1.438652421,103.7946613
887,11927,WOODLANDS DR 50,6,2013,N,N,N,Y,Y,N,0,887 WOODLANDS DR 50,1.437551168,103.7946997
888,11933,WOODLANDS DR 50,2,1996,N,Y,N,N,N,N,0,888 WOODLANDS DR 50,1.437118561,103.7953161
888A,11935,WOODLANDS DR 50,4,1996,N,N,N,Y,Y,N,0,888A WOODLANDS DR 50,1.438109007,103.7951501
889,11937,WOODLANDS DR 50,7,2015,N,N,N,N,Y,N,0,889 WOODLANDS DR 50,1.438072557,103.7936134
89,11945,CIRCUIT RD,1,2009,N,N,Y,N,N,N,0,89 CIRCUIT RD,1.323579714,103.8854388
89,11947,MARINE PARADE CTRL,6,1976,N,Y,N,N,Y,N,0,89 MARINE PARADE CTRL,1.301290379,103.9064586
89,11948,REDHILL CL,12,1972,Y,N,N,Y,N,N,264,89 REDHILL CL,1.285435451,103.8187826
89,11950,WHAMPOA DR,2,1973,N,Y,N,N,N,N,0,89 WHAMPOA DR,1.323639137,103.8549886
89A,11951,DAWSON RD,4,2014,N,N,N,N,Y,Y,0,89A DAWSON RD,1.295206515,103.8119385
890,11952,TAMPINES AVE 1,4,2014,N,N,N,N,Y,N,0,890 TAMPINES AVE 1,1.347089258,103.9340864
890,11953,WOODLANDS DR 50,1,2016,N,N,N,N,N,Y,0,890 WOODLANDS DR 50,1.438525559,103.7926853
891B,11962,TAMPINES AVE 8,5,1995,N,N,N,N,Y,N,0,891B TAMPINES AVE 8,1.349161464,103.9305856
891C,11964,WOODLANDS DR 50,5,1995,N,N,N,N,Y,N,0,891C WOODLANDS DR 50,1.438186196,103.7914531
892C,11969,WOODLANDS DR 50,5,1995,N,Y,N,N,Y,N,0,892C WOODLANDS DR 50,1.436784736,103.7894096
893,11971,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,0,893 WOODLANDS DR 50,1.436639724,103.7902655
895D,11988,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,0,895D WOODLANDS DR 50,1.436068367,103.7922454
895E,11989,WOODLANDS DR 50,1,1997,N,N,N,N,N,Y,0,895E WOODLANDS DR 50,1.43580979,103.7921298
897D,12000,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,0,897D WOODLANDS DR 50,1.436311165,103.7946322
897E,12001,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,0,897E WOODLANDS DR 50,1.435659202,103.7947078
9,12024,NTH BRIDGE RD,16,1970,Y,N,N,Y,N,N,348,9 NTH BRIDGE RD,1.304929997,103.8642342
9,12028,TECK WHYE LANE,13,1977,Y,Y,N,Y,N,N,240,9 TECK WHYE LANE,1.380035012,103.7541455
9,12029,TELOK BLANGAH CRES,2,1974,N,Y,N,N,N,N,0,9 TELOK BLANGAH CRES,1.277407859,103.8194085
9A,12032,JOO SENG RD,1,2016,N,N,N,N,N,Y,0,9A JOO SENG RD,1.33486708,103.8797349
9A,12033,SELEGIE RD,1,2003,N,N,N,N,N,Y,0,9A SELEGIE RD,1.303333803,103.8506408
9C,12035,BOON TIONG RD,1,2015,N,N,N,N,N,Y,0,9C BOON TIONG RD,1.28684456,103.829123
90,12039,PIPIT RD,12,1972,Y,N,N,Y,N,N,274,90 PIPIT RD,1.323379652,103.8865213
90,12040,REDHILL CL,12,1972,Y,N,N,Y,N,N,264,90 REDHILL CL,1.28499477,103.8187585
90,12042,TELOK BLANGAH ST 31,6,2017,N,N,N,N,Y,N,0,90 TELOK BLANGAH ST 31,1.277198614,103.8072549
90,12043,WHAMPOA DR,1,2007,N,N,Y,N,N,N,0,90 WHAMPOA DR,1.323064938,103.8549962
90A,12044,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,222,90A TELOK BLANGAH ST 31,1.277734578,103.8070933
90B,12045,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,116,90B TELOK BLANGAH ST 31,1.277283677,103.8069162
900,12046,STH WOODLANDS DR,6,2000,N,Y,N,Y,N,N,0,900 STH WOODLANDS DR,1.434990016,103.7869821
901,12047,JURONG WEST ST 91,5,1989,N,N,N,N,Y,N,0,901 JURONG WEST ST 91,1.339878619,103.6865476
909A,12063,HOUGANG ST 91,6,1996,N,N,N,N,Y,N,0,909A HOUGANG ST 91,1.378275339,103.8835562
91,12067,HENDERSON RD,16,1975,Y,N,N,Y,N,N,360,91 HENDERSON RD,1.287867827,103.8204649
91,12071,TELOK BLANGAH ST 31,2,2017,N,Y,N,N,N,N,0,91 TELOK BLANGAH ST 31,1.276279705,103.8069558
91,12072,WHAMPOA DR,1,2007,N,N,Y,N,N,N,0,91 WHAMPOA DR,1.323428187,103.8540602
91A,12073,TANGLIN HALT RD,1,2007,N,N,N,N,N,Y,0,91A TANGLIN HALT RD,1.301126986,103.7992936
91A,12074,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,228,91A TELOK BLANGAH ST 31,1.276661921,103.807128
91B,12075,TELOK BLANGAH ST 31,1,2018,N,N,N,N,N,Y,0,91B TELOK BLANGAH ST 31,1.277003056,103.8068931
918A,12101,HOUGANG AVE 9,1,1996,N,N,N,N,N,Y,0,918A HOUGANG AVE 9,1.375505703,103.8838885
919A,12104,HOUGANG AVE 4,5,1996,N,N,N,N,Y,N,0,919A HOUGANG AVE 4,1.375434031,103.8841929
92,12108,HENDERSON RD,16,1975,Y,N,N,Y,N,N,360,92 HENDERSON RD,1.287399417,103.8204436
92,12111,TELOK BLANGAH ST 31,2,2017,N,N,N,Y,N,N,0,92 TELOK BLANGAH ST 31,1.276214635,103.8076447
92,12112,WHAMPOA DR,1,2007,N,N,Y,N,N,N,0,92 WHAMPOA DR,1.323176046,103.8538634
92A,12114,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,174,92A TELOK BLANGAH ST 31,1.276531695,103.8075142
